Date_Time,Minute,Status,Min_Class
2020-06-28-20:02:04,2,0,f1
2020-06-28-20:02:04,2,0,f1
2020-06-28-20:02:05,2,1,f1
2020-06-28-20:02:05,2,1,f1
2020-06-28-20:02:06,2,0,f1
2020-06-28-20:02:06,2,0,f1
2020-06-28-20:02:06,2,1,f1
2020-06-28-20:02:06,2,0,f1
2020-06-28-20:02:07,2,0,f1
2020-06-28-20:02:07,2,1,f1
2020-06-28-20:02:09,2,1,f1
2020-06-28-20:02:10,2,1,f1
2020-06-28-20:02:12,2,1,f1
2020-06-28-20:02:12,2,1,f1
2020-06-28-20:02:13,2,1,f1
2020-06-28-20:02:13,2,1,f1
2020-06-28-20:02:14,2,0,f1
2020-06-28-20:02:14,2,0,f1
2020-06-28-20:02:14,2,0,f1
2020-06-28-20:02:15,2,1,f1
2020-06-28-20:02:15,2,1,f1
2020-06-28-20:02:15,2,1,f1
2020-06-28-20:02:16,2,0,f1
2020-06-28-20:02:18,2,1,f1
2020-06-28-20:02:19,2,1,f1
2020-06-28-20:02:20,2,0,f1
2020-06-28-20:02:21,2,1,f1
2020-06-28-20:02:21,2,1,f1
2020-06-28-20:02:21,2,1,f1
2020-06-28-20:02:22,2,0,f1
2020-06-28-20:02:24,2,1,f1
2020-06-28-20:02:24,2,1,f1
2020-06-28-20:02:25,2,1,f1
2020-06-28-20:02:26,2,0,f1
2020-06-28-20:02:26,2,0,f1
2020-06-28-20:02:26,2,0,f1
2020-06-28-20:02:27,2,0,f1
2020-06-28-20:02:27,2,1,f1
2020-06-28-20:02:29,2,0,f1
2020-06-28-20:02:29,2,0,f1
2020-06-28-20:02:29,2,0,f1
2020-06-28-20:02:30,2,0,f1
2020-06-28-20:02:30,2,1,f1
2020-06-28-20:02:31,2,0,f1
2020-06-28-20:02:31,2,1,f1
2020-06-28-20:02:31,2,1,f1
2020-06-28-20:02:32,2,1,f1
2020-06-28-20:02:33,2,0,f1
2020-06-28-20:02:33,2,1,f1
2020-06-28-20:02:36,2,1,f1
2020-06-28-20:02:36,2,1,f1
2020-06-28-20:02:37,2,0,f1
2020-06-28-20:02:37,2,1,f1
2020-06-28-20:02:38,2,1,f1
2020-06-28-20:02:38,2,1,f1
2020-06-28-20:02:39,2,0,f1
2020-06-28-20:02:40,2,1,f1
2020-06-28-20:02:41,2,1,f1
2020-06-28-20:02:41,2,1,f1
2020-06-28-20:02:43,2,0,f1
2020-06-28-20:02:44,2,0,f1
2020-06-28-20:02:45,2,0,f1
2020-06-28-20:02:45,2,1,f1
2020-06-28-20:02:46,2,0,f1
2020-06-28-20:02:47,2,0,f1
2020-06-28-20:02:47,2,1,f1
2020-06-28-20:02:50,2,1,f1
2020-06-28-20:02:51,2,0,f1
2020-06-28-20:02:54,2,1,f1
2020-06-28-20:02:55,2,0,f1
2020-06-28-20:02:55,2,0,f1
2020-06-28-20:02:57,2,1,f1
2020-06-28-20:02:58,2,0,f1
2020-06-28-20:02:59,2,1,f1
2020-06-28-20:02:59,2,0,f1
2020-06-28-20:02:59,2,1,f1
2020-06-28-20:03:00,3,1,f1
2020-06-28-20:03:00,3,0,f1
2020-06-28-20:03:01,3,1,f1
2020-06-28-20:03:02,3,0,f1
2020-06-28-20:03:02,3,0,f1
2020-06-28-20:03:02,3,0,f1
2020-06-28-20:03:03,3,0,f1
2020-06-28-20:03:03,3,0,f1
2020-06-28-20:03:04,3,1,f1
2020-06-28-20:03:04,3,1,f1
2020-06-28-20:03:04,3,1,f1
2020-06-28-20:03:05,3,0,f1
2020-06-28-20:03:06,3,1,f1
2020-06-28-20:03:06,3,0,f1
2020-06-28-20:03:06,3,0,f1
2020-06-28-20:03:07,3,0,f1
2020-06-28-20:03:08,3,1,f1
2020-06-28-20:03:09,3,1,f1
2020-06-28-20:03:09,3,1,f1
2020-06-28-20:03:10,3,0,f1
2020-06-28-20:03:10,3,1,f1
2020-06-28-20:03:11,3,0,f1
2020-06-28-20:03:12,3,1,f1
2020-06-28-20:03:13,3,1,f1
2020-06-28-20:03:14,3,1,f1
2020-06-28-20:03:14,3,1,f1
2020-06-28-20:03:14,3,1,f1
2020-06-28-20:03:15,3,0,f1
2020-06-28-20:03:16,3,0,f1
2020-06-28-20:03:17,3,0,f1
2020-06-28-20:03:18,3,1,f1
2020-06-28-20:03:18,3,1,f1
2020-06-28-20:03:18,3,0,f1
2020-06-28-20:03:19,3,1,f1
2020-06-28-20:03:19,3,0,f1
2020-06-28-20:03:20,3,1,f1
2020-06-28-20:03:21,3,0,f1
2020-06-28-20:03:21,3,0,f1
2020-06-28-20:03:23,3,0,f1
2020-06-28-20:03:23,3,1,f1
2020-06-28-20:03:24,3,1,f1
2020-06-28-20:03:24,3,0,f1
2020-06-28-20:03:25,3,1,f1
2020-06-28-20:03:25,3,0,f1
2020-06-28-20:03:25,3,0,f1
2020-06-28-20:03:25,3,1,f1
2020-06-28-20:03:25,3,0,f1
2020-06-28-20:03:27,3,1,f1
2020-06-28-20:03:27,3,1,f1
2020-06-28-20:03:28,3,1,f1
2020-06-28-20:03:28,3,0,f1
2020-06-28-20:03:29,3,1,f1
2020-06-28-20:03:29,3,1,f1
2020-06-28-20:03:30,3,1,f1
2020-06-28-20:03:30,3,0,f1
2020-06-28-20:03:30,3,0,f1
2020-06-28-20:03:30,3,1,f1
2020-06-28-20:03:33,3,0,f1
2020-06-28-20:03:34,3,1,f1
2020-06-28-20:03:37,3,1,f1
2020-06-28-20:03:37,3,1,f1
2020-06-28-20:03:38,3,1,f1
2020-06-28-20:03:40,3,0,f1
2020-06-28-20:03:40,3,0,f1
2020-06-28-20:03:40,3,0,f1
2020-06-28-20:03:40,3,1,f1
2020-06-28-20:03:42,3,1,f1
2020-06-28-20:03:43,3,1,f1
2020-06-28-20:03:43,3,0,f1
2020-06-28-20:03:43,3,0,f1
2020-06-28-20:03:43,3,0,f1
2020-06-28-20:03:45,3,0,f1
2020-06-28-20:03:45,3,1,f1
2020-06-28-20:03:46,3,0,f1
2020-06-28-20:03:46,3,0,f1
2020-06-28-20:03:46,3,0,f1
2020-06-28-20:03:47,3,1,f1
2020-06-28-20:03:47,3,1,f1
2020-06-28-20:03:48,3,1,f1
2020-06-28-20:03:49,3,1,f1
2020-06-28-20:03:50,3,1,f1
2020-06-28-20:03:51,3,0,f1
2020-06-28-20:03:52,3,1,f1
2020-06-28-20:03:53,3,0,f1
2020-06-28-20:03:53,3,1,f1
2020-06-28-20:03:54,3,0,f1
2020-06-28-20:03:54,3,1,f1
2020-06-28-20:03:55,3,0,f1
2020-06-28-20:03:55,3,1,f1
2020-06-28-20:03:58,3,0,f1
2020-06-28-20:03:58,3,1,f1
2020-06-28-20:03:58,3,1,f1
2020-06-28-20:04:00,4,1,f1
2020-06-28-20:04:01,4,0,f1
2020-06-28-20:04:01,4,1,f1
2020-06-28-20:04:02,4,0,f1
2020-06-28-20:04:03,4,1,f1
2020-06-28-20:04:03,4,1,f1
2020-06-28-20:04:04,4,0,f1
2020-06-28-20:04:04,4,0,f1
2020-06-28-20:04:06,4,0,f1
2020-06-28-20:04:06,4,1,f1
2020-06-28-20:04:06,4,1,f1
2020-06-28-20:04:06,4,1,f1
2020-06-28-20:04:07,4,1,f1
2020-06-28-20:04:08,4,1,f1
2020-06-28-20:04:08,4,1,f1
2020-06-28-20:04:10,4,0,f1
2020-06-28-20:04:11,4,0,f1
2020-06-28-20:04:12,4,0,f1
2020-06-28-20:04:13,4,0,f1
2020-06-28-20:04:16,4,0,f1
2020-06-28-20:04:16,4,0,f1
2020-06-28-20:04:17,4,1,f1
2020-06-28-20:04:18,4,0,f1
2020-06-28-20:04:18,4,0,f1
2020-06-28-20:04:18,4,0,f1
2020-06-28-20:04:19,4,1,f1
2020-06-28-20:04:20,4,0,f1
2020-06-28-20:04:20,4,1,f1
2020-06-28-20:04:20,4,1,f1
2020-06-28-20:04:22,4,0,f1
2020-06-28-20:04:23,4,1,f1
2020-06-28-20:04:23,4,1,f1
2020-06-28-20:04:23,4,0,f1
2020-06-28-20:04:24,4,0,f1
2020-06-28-20:04:24,4,0,f1
2020-06-28-20:04:25,4,1,f1
2020-06-28-20:04:25,4,0,f1
2020-06-28-20:04:25,4,1,f1
2020-06-28-20:04:26,4,0,f1
2020-06-28-20:04:27,4,1,f1
2020-06-28-20:04:27,4,0,f1
2020-06-28-20:04:28,4,1,f1
2020-06-28-20:04:28,4,0,f1
2020-06-28-20:04:29,4,0,f1
2020-06-28-20:04:30,4,1,f1
2020-06-28-20:04:31,4,0,f1
2020-06-28-20:04:32,4,0,f1
2020-06-28-20:04:33,4,0,f1
2020-06-28-20:04:33,4,1,f1
2020-06-28-20:04:34,4,1,f1
2020-06-28-20:04:34,4,0,f1
2020-06-28-20:04:35,4,1,f1
2020-06-28-20:04:35,4,1,f1
2020-06-28-20:04:36,4,0,f1
2020-06-28-20:04:37,4,1,f1
2020-06-28-20:04:37,4,0,f1
2020-06-28-20:04:37,4,0,f1
2020-06-28-20:04:38,4,0,f1
2020-06-28-20:04:39,4,1,f1
2020-06-28-20:04:42,4,0,f1
2020-06-28-20:04:43,4,1,f1
2020-06-28-20:04:44,4,1,f1
2020-06-28-20:04:46,4,1,f1
2020-06-28-20:04:47,4,0,f1
2020-06-28-20:04:47,4,1,f1
2020-06-28-20:04:48,4,0,f1
2020-06-28-20:04:49,4,1,f1
2020-06-28-20:04:49,4,1,f1
2020-06-28-20:04:49,4,0,f1
2020-06-28-20:04:51,4,1,f1
2020-06-28-20:04:51,4,1,f1
2020-06-28-20:04:52,4,0,f1
2020-06-28-20:04:54,4,1,f1
2020-06-28-20:04:56,4,1,f1
2020-06-28-20:04:56,4,1,f1
2020-06-28-20:04:56,4,0,f1
2020-06-28-20:04:56,4,0,f1
2020-06-28-20:04:57,4,1,f1
2020-06-28-20:04:58,4,0,f1
2020-06-28-20:04:58,4,0,f1
2020-06-28-20:04:59,4,1,f1
2020-06-28-20:05:00,5,1,f1
2020-06-28-20:05:01,5,0,f1
2020-06-28-20:05:03,5,0,f1
2020-06-28-20:05:04,5,0,f1
2020-06-28-20:05:06,5,1,f1
2020-06-28-20:05:07,5,1,f1
2020-06-28-20:05:08,5,1,f1
2020-06-28-20:05:08,5,0,f1
2020-06-28-20:05:09,5,0,f1
2020-06-28-20:05:09,5,0,f1
2020-06-28-20:05:09,5,1,f1
2020-06-28-20:05:09,5,0,f1
2020-06-28-20:05:10,5,0,f1
2020-06-28-20:05:11,5,0,f1
2020-06-28-20:05:11,5,0,f1
2020-06-28-20:05:13,5,1,f1
2020-06-28-20:05:13,5,1,f1
2020-06-28-20:05:13,5,0,f1
2020-06-28-20:05:13,5,0,f1
2020-06-28-20:05:14,5,0,f1
2020-06-28-20:05:14,5,0,f1
2020-06-28-20:05:14,5,1,f1
2020-06-28-20:05:16,5,1,f1
2020-06-28-20:05:16,5,0,f1
2020-06-28-20:05:16,5,1,f1
2020-06-28-20:05:18,5,0,f1
2020-06-28-20:05:19,5,0,f1
2020-06-28-20:05:19,5,1,f1
2020-06-28-20:05:20,5,0,f1
2020-06-28-20:05:21,5,1,f1
2020-06-28-20:05:22,5,0,f1
2020-06-28-20:05:22,5,0,f1
2020-06-28-20:05:23,5,1,f1
2020-06-28-20:05:24,5,1,f1
2020-06-28-20:05:28,5,1,f1
2020-06-28-20:05:28,5,1,f1
2020-06-28-20:05:28,5,0,f1
2020-06-28-20:05:32,5,0,f1
2020-06-28-20:05:32,5,1,f1
2020-06-28-20:05:34,5,0,f1
2020-06-28-20:05:34,5,0,f1
2020-06-28-20:05:35,5,0,f1
2020-06-28-20:05:36,5,1,f1
2020-06-28-20:05:36,5,0,f1
2020-06-28-20:05:37,5,0,f1
2020-06-28-20:05:38,5,0,f1
2020-06-28-20:05:38,5,1,f1
2020-06-28-20:05:39,5,1,f1
2020-06-28-20:05:40,5,0,f1
2020-06-28-20:05:40,5,0,f1
2020-06-28-20:05:40,5,1,f1
2020-06-28-20:05:40,5,0,f1
2020-06-28-20:05:41,5,1,f1
2020-06-28-20:05:41,5,1,f1
2020-06-28-20:05:42,5,1,f1
2020-06-28-20:05:42,5,0,f1
2020-06-28-20:05:43,5,0,f1
2020-06-28-20:05:43,5,0,f1
2020-06-28-20:05:44,5,1,f1
2020-06-28-20:05:44,5,1,f1
2020-06-28-20:05:45,5,1,f1
2020-06-28-20:05:45,5,1,f1
2020-06-28-20:05:45,5,1,f1
2020-06-28-20:05:45,5,0,f1
2020-06-28-20:05:46,5,1,f1
2020-06-28-20:05:47,5,0,f1
2020-06-28-20:05:48,5,1,f1
2020-06-28-20:05:49,5,1,f1
2020-06-28-20:05:49,5,1,f1
2020-06-28-20:05:50,5,1,f1
2020-06-28-20:05:51,5,0,f1
2020-06-28-20:05:52,5,0,f1
2020-06-28-20:05:53,5,1,f1
2020-06-28-20:05:54,5,0,f1
2020-06-28-20:05:55,5,0,f1
2020-06-28-20:05:56,5,1,f1
2020-06-28-20:05:57,5,0,f1
2020-06-28-20:05:59,5,1,f1
2020-06-28-20:05:59,5,0,f1
2020-06-28-20:05:59,5,0,f1
2020-06-28-20:05:59,5,0,f1
2020-06-28-20:06:00,6,1,f1
2020-06-28-20:06:01,6,1,f1
2020-06-28-20:06:01,6,1,f1
2020-06-28-20:06:02,6,0,f1
2020-06-28-20:06:02,6,0,f1
2020-06-28-20:06:02,6,0,f1
2020-06-28-20:06:02,6,0,f1
2020-06-28-20:06:03,6,0,f1
2020-06-28-20:06:08,6,1,f1
2020-06-28-20:06:08,6,0,f1
2020-06-28-20:06:08,6,0,f1
2020-06-28-20:06:08,6,1,f1
2020-06-28-20:06:09,6,1,f1
2020-06-28-20:06:10,6,0,f1
2020-06-28-20:06:11,6,0,f1
2020-06-28-20:06:11,6,0,f1
2020-06-28-20:06:11,6,0,f1
2020-06-28-20:06:13,6,1,f1
2020-06-28-20:06:13,6,1,f1
2020-06-28-20:06:14,6,0,f1
2020-06-28-20:06:14,6,1,f1
2020-06-28-20:06:16,6,1,f1
2020-06-28-20:06:17,6,1,f1
2020-06-28-20:06:17,6,0,f1
2020-06-28-20:06:19,6,0,f1
2020-06-28-20:06:19,6,1,f1
2020-06-28-20:06:21,6,1,f1
2020-06-28-20:06:21,6,0,f1
2020-06-28-20:06:22,6,1,f1
2020-06-28-20:06:22,6,1,f1
2020-06-28-20:06:23,6,1,f1
2020-06-28-20:06:23,6,0,f1
2020-06-28-20:06:24,6,1,f1
2020-06-28-20:06:25,6,0,f1
2020-06-28-20:06:25,6,1,f1
2020-06-28-20:06:25,6,0,f1
2020-06-28-20:06:26,6,1,f1
2020-06-28-20:06:27,6,0,f1
2020-06-28-20:06:27,6,0,f1
2020-06-28-20:06:28,6,0,f1
2020-06-28-20:06:28,6,0,f1
2020-06-28-20:06:28,6,1,f1
2020-06-28-20:06:28,6,0,f1
2020-06-28-20:06:29,6,1,f1
2020-06-28-20:06:31,6,1,f1
2020-06-28-20:06:31,6,0,f1
2020-06-28-20:06:34,6,1,f1
2020-06-28-20:06:34,6,0,f1
2020-06-28-20:06:34,6,0,f1
2020-06-28-20:06:35,6,0,f1
2020-06-28-20:06:35,6,1,f1
2020-06-28-20:06:35,6,0,f1
2020-06-28-20:06:36,6,1,f1
2020-06-28-20:06:36,6,0,f1
2020-06-28-20:06:36,6,0,f1
2020-06-28-20:06:37,6,1,f1
2020-06-28-20:06:37,6,1,f1
2020-06-28-20:06:39,6,0,f1
2020-06-28-20:06:39,6,0,f1
2020-06-28-20:06:40,6,0,f1
2020-06-28-20:06:40,6,1,f1
2020-06-28-20:06:40,6,1,f1
2020-06-28-20:06:41,6,1,f1
2020-06-28-20:06:42,6,1,f1
2020-06-28-20:06:43,6,0,f1
2020-06-28-20:06:43,6,1,f1
2020-06-28-20:06:45,6,0,f1
2020-06-28-20:06:49,6,0,f1
2020-06-28-20:06:49,6,1,f1
2020-06-28-20:06:50,6,1,f1
2020-06-28-20:06:50,6,0,f1
2020-06-28-20:06:50,6,0,f1
2020-06-28-20:06:52,6,1,f1
2020-06-28-20:06:53,6,0,f1
2020-06-28-20:06:55,6,0,f1
2020-06-28-20:06:55,6,1,f1
2020-06-28-20:06:55,6,0,f1
2020-06-28-20:06:55,6,1,f1
2020-06-28-20:06:55,6,0,f1
2020-06-28-20:06:56,6,0,f1
2020-06-28-20:06:56,6,0,f1
2020-06-28-20:06:57,6,1,f1
2020-06-28-20:06:57,6,0,f1
2020-06-28-20:06:58,6,0,f1
2020-06-28-20:06:58,6,0,f1
2020-06-28-20:07:00,7,1,f1
2020-06-28-20:07:00,7,0,f1
2020-06-28-20:07:01,7,1,f1
2020-06-28-20:07:02,7,0,f1
2020-06-28-20:07:03,7,1,f1
2020-06-28-20:07:03,7,1,f1
2020-06-28-20:07:05,7,1,f1
2020-06-28-20:07:05,7,0,f1
2020-06-28-20:07:07,7,1,f1
2020-06-28-20:07:07,7,1,f1
2020-06-28-20:07:08,7,1,f1
2020-06-28-20:07:08,7,1,f1
2020-06-28-20:07:08,7,0,f1
2020-06-28-20:07:09,7,0,f1
2020-06-28-20:07:09,7,0,f1
2020-06-28-20:07:10,7,0,f1
2020-06-28-20:07:11,7,0,f1
2020-06-28-20:07:13,7,0,f1
2020-06-28-20:07:13,7,0,f1
2020-06-28-20:07:14,7,1,f1
2020-06-28-20:07:14,7,0,f1
2020-06-28-20:07:15,7,1,f1
2020-06-28-20:07:18,7,1,f1
2020-06-28-20:07:19,7,1,f1
2020-06-28-20:07:20,7,1,f1
2020-06-28-20:07:20,7,1,f1
2020-06-28-20:07:22,7,1,f1
2020-06-28-20:07:23,7,1,f1
2020-06-28-20:07:24,7,1,f1
2020-06-28-20:07:24,7,1,f1
2020-06-28-20:07:25,7,1,f1
2020-06-28-20:07:25,7,1,f1
2020-06-28-20:07:26,7,0,f1
2020-06-28-20:07:27,7,1,f1
2020-06-28-20:07:28,7,0,f1
2020-06-28-20:07:28,7,0,f1
2020-06-28-20:07:28,7,1,f1
2020-06-28-20:07:29,7,0,f1
2020-06-28-20:07:30,7,0,f1
2020-06-28-20:07:31,7,0,f1
2020-06-28-20:07:31,7,1,f1
2020-06-28-20:07:32,7,0,f1
2020-06-28-20:07:33,7,1,f1
2020-06-28-20:07:35,7,1,f1
2020-06-28-20:07:36,7,1,f1
2020-06-28-20:07:36,7,1,f1
2020-06-28-20:07:36,7,1,f1
2020-06-28-20:07:39,7,1,f1
2020-06-28-20:07:39,7,1,f1
2020-06-28-20:07:39,7,1,f1
2020-06-28-20:07:40,7,1,f1
2020-06-28-20:07:40,7,1,f1
2020-06-28-20:07:40,7,0,f1
2020-06-28-20:07:42,7,1,f1
2020-06-28-20:07:43,7,0,f1
2020-06-28-20:07:43,7,0,f1
2020-06-28-20:07:43,7,0,f1
2020-06-28-20:07:43,7,1,f1
2020-06-28-20:07:43,7,0,f1
2020-06-28-20:07:44,7,0,f1
2020-06-28-20:07:44,7,0,f1
2020-06-28-20:07:45,7,1,f1
2020-06-28-20:07:46,7,1,f1
2020-06-28-20:07:48,7,0,f1
2020-06-28-20:07:49,7,0,f1
2020-06-28-20:07:49,7,0,f1
2020-06-28-20:07:50,7,1,f1
2020-06-28-20:07:51,7,1,f1
2020-06-28-20:07:51,7,1,f1
2020-06-28-20:07:53,7,1,f1
2020-06-28-20:07:53,7,1,f1
2020-06-28-20:07:53,7,0,f1
2020-06-28-20:07:56,7,1,f1
2020-06-28-20:07:56,7,0,f1
2020-06-28-20:07:57,7,0,f1
2020-06-28-20:07:57,7,1,f1
2020-06-28-20:07:58,7,0,f1
2020-06-28-20:07:58,7,1,f1
2020-06-28-20:07:58,7,0,f1
2020-06-28-20:07:58,7,0,f1
2020-06-28-20:07:59,7,0,f1
2020-06-28-20:08:00,8,1,f1
2020-06-28-20:08:00,8,1,f1
2020-06-28-20:08:02,8,1,f1
2020-06-28-20:08:02,8,0,f1
2020-06-28-20:08:04,8,1,f1
2020-06-28-20:08:06,8,1,f1
2020-06-28-20:08:07,8,0,f1
2020-06-28-20:08:08,8,0,f1
2020-06-28-20:08:08,8,1,f1
2020-06-28-20:08:09,8,0,f1
2020-06-28-20:08:10,8,1,f1
2020-06-28-20:08:10,8,1,f1
2020-06-28-20:08:12,8,1,f1
2020-06-28-20:08:12,8,0,f1
2020-06-28-20:08:15,8,0,f1
2020-06-28-20:08:15,8,1,f1
2020-06-28-20:08:15,8,0,f1
2020-06-28-20:08:15,8,1,f1
2020-06-28-20:08:16,8,1,f1
2020-06-28-20:08:16,8,0,f1
2020-06-28-20:08:17,8,1,f1
2020-06-28-20:08:17,8,1,f1
2020-06-28-20:08:18,8,0,f1
2020-06-28-20:08:18,8,1,f1
2020-06-28-20:08:19,8,1,f1
2020-06-28-20:08:19,8,1,f1
2020-06-28-20:08:19,8,1,f1
2020-06-28-20:08:20,8,0,f1
2020-06-28-20:08:21,8,0,f1
2020-06-28-20:08:23,8,0,f1
2020-06-28-20:08:23,8,0,f1
2020-06-28-20:08:25,8,0,f1
2020-06-28-20:08:25,8,0,f1
2020-06-28-20:08:25,8,0,f1
2020-06-28-20:08:25,8,0,f1
2020-06-28-20:08:26,8,0,f1
2020-06-28-20:08:26,8,1,f1
2020-06-28-20:08:26,8,1,f1
2020-06-28-20:08:28,8,0,f1
2020-06-28-20:08:29,8,0,f1
2020-06-28-20:08:29,8,1,f1
2020-06-28-20:08:29,8,1,f1
2020-06-28-20:08:31,8,1,f1
2020-06-28-20:08:32,8,0,f1
2020-06-28-20:08:32,8,1,f1
2020-06-28-20:08:33,8,0,f1
2020-06-28-20:08:33,8,0,f1
2020-06-28-20:08:33,8,1,f1
2020-06-28-20:08:34,8,0,f1
2020-06-28-20:08:34,8,1,f1
2020-06-28-20:08:34,8,0,f1
2020-06-28-20:08:34,8,1,f1
2020-06-28-20:08:34,8,1,f1
2020-06-28-20:08:35,8,0,f1
2020-06-28-20:08:36,8,0,f1
2020-06-28-20:08:37,8,0,f1
2020-06-28-20:08:37,8,0,f1
2020-06-28-20:08:37,8,0,f1
2020-06-28-20:08:38,8,1,f1
2020-06-28-20:08:40,8,1,f1
2020-06-28-20:08:40,8,1,f1
2020-06-28-20:08:41,8,1,f1
2020-06-28-20:08:41,8,0,f1
2020-06-28-20:08:43,8,1,f1
2020-06-28-20:08:43,8,1,f1
2020-06-28-20:08:43,8,1,f1
2020-06-28-20:08:43,8,1,f1
2020-06-28-20:08:45,8,1,f1
2020-06-28-20:08:46,8,1,f1
2020-06-28-20:08:46,8,0,f1
2020-06-28-20:08:47,8,0,f1
2020-06-28-20:08:47,8,1,f1
2020-06-28-20:08:48,8,1,f1
2020-06-28-20:08:48,8,1,f1
2020-06-28-20:08:49,8,1,f1
2020-06-28-20:08:50,8,1,f1
2020-06-28-20:08:51,8,1,f1
2020-06-28-20:08:52,8,1,f1
2020-06-28-20:08:52,8,1,f1
2020-06-28-20:08:54,8,1,f1
2020-06-28-20:08:54,8,0,f1
2020-06-28-20:08:54,8,0,f1
2020-06-28-20:08:56,8,1,f1
2020-06-28-20:08:56,8,1,f1
2020-06-28-20:08:56,8,0,f1
2020-06-28-20:08:57,8,0,f1
2020-06-28-20:08:57,8,1,f1
2020-06-28-20:08:58,8,0,f1
2020-06-28-20:08:58,8,0,f1
2020-06-28-20:09:00,9,0,2020-06-28 20:09:00
2020-06-28-20:09:00,9,1,2020-06-28 20:09:00
2020-06-28-20:09:00,9,1,2020-06-28 20:09:00
2020-06-28-20:09:01,9,0,2020-06-28 20:09:01
2020-06-28-20:09:01,9,1,2020-06-28 20:09:01
2020-06-28-20:09:04,9,0,2020-06-28 20:09:04
2020-06-28-20:09:04,9,1,2020-06-28 20:09:04
2020-06-28-20:09:05,9,0,2020-06-28 20:09:05
2020-06-28-20:09:09,9,0,2020-06-28 20:09:09
2020-06-28-20:09:12,9,1,2020-06-28 20:09:12
2020-06-28-20:09:12,9,0,2020-06-28 20:09:12
2020-06-28-20:09:12,9,0,2020-06-28 20:09:12
2020-06-28-20:09:12,9,1,2020-06-28 20:09:12
2020-06-28-20:09:15,9,0,2020-06-28 20:09:15
2020-06-28-20:09:15,9,1,2020-06-28 20:09:15
2020-06-28-20:09:16,9,1,2020-06-28 20:09:16
2020-06-28-20:09:16,9,0,2020-06-28 20:09:16
2020-06-28-20:09:17,9,0,2020-06-28 20:09:17
2020-06-28-20:09:17,9,0,2020-06-28 20:09:17
2020-06-28-20:09:19,9,1,2020-06-28 20:09:19
2020-06-28-20:09:21,9,0,2020-06-28 20:09:21
2020-06-28-20:09:22,9,0,2020-06-28 20:09:22
2020-06-28-20:09:22,9,0,2020-06-28 20:09:22
2020-06-28-20:09:22,9,1,2020-06-28 20:09:22
2020-06-28-20:09:22,9,0,2020-06-28 20:09:22
2020-06-28-20:09:24,9,1,2020-06-28 20:09:24
2020-06-28-20:09:24,9,1,2020-06-28 20:09:24
2020-06-28-20:09:25,9,1,2020-06-28 20:09:25
2020-06-28-20:09:25,9,0,2020-06-28 20:09:25
2020-06-28-20:09:25,9,0,2020-06-28 20:09:25
2020-06-28-20:09:25,9,0,2020-06-28 20:09:25
2020-06-28-20:09:26,9,0,2020-06-28 20:09:26
2020-06-28-20:09:26,9,1,2020-06-28 20:09:26
2020-06-28-20:09:26,9,1,2020-06-28 20:09:26
2020-06-28-20:09:26,9,0,2020-06-28 20:09:26
2020-06-28-20:09:28,9,1,2020-06-28 20:09:28
2020-06-28-20:09:31,9,1,2020-06-28 20:09:31
2020-06-28-20:09:33,9,0,2020-06-28 20:09:33
2020-06-28-20:09:34,9,0,2020-06-28 20:09:34
2020-06-28-20:09:35,9,0,2020-06-28 20:09:35
2020-06-28-20:09:35,9,1,2020-06-28 20:09:35
2020-06-28-20:09:35,9,0,2020-06-28 20:09:35
2020-06-28-20:09:36,9,0,2020-06-28 20:09:36
2020-06-28-20:09:36,9,0,2020-06-28 20:09:36
2020-06-28-20:09:36,9,0,2020-06-28 20:09:36
2020-06-28-20:09:36,9,1,2020-06-28 20:09:36
2020-06-28-20:09:37,9,1,2020-06-28 20:09:37
2020-06-28-20:09:39,9,1,2020-06-28 20:09:39
2020-06-28-20:09:40,9,0,2020-06-28 20:09:40
2020-06-28-20:09:40,9,1,2020-06-28 20:09:40
2020-06-28-20:09:40,9,1,2020-06-28 20:09:40
2020-06-28-20:09:41,9,1,2020-06-28 20:09:41
2020-06-28-20:09:41,9,1,2020-06-28 20:09:41
2020-06-28-20:09:42,9,0,2020-06-28 20:09:42
2020-06-28-20:09:43,9,1,2020-06-28 20:09:43
2020-06-28-20:09:43,9,0,2020-06-28 20:09:43
2020-06-28-20:09:43,9,1,2020-06-28 20:09:43
2020-06-28-20:09:44,9,1,2020-06-28 20:09:44
2020-06-28-20:09:45,9,0,2020-06-28 20:09:45
2020-06-28-20:09:45,9,1,2020-06-28 20:09:45
2020-06-28-20:09:46,9,0,2020-06-28 20:09:46
2020-06-28-20:09:46,9,0,2020-06-28 20:09:46
2020-06-28-20:09:50,9,1,2020-06-28 20:09:50
2020-06-28-20:09:51,9,0,2020-06-28 20:09:51
2020-06-28-20:09:51,9,1,2020-06-28 20:09:51
2020-06-28-20:09:56,9,1,2020-06-28 20:09:56
2020-06-28-20:09:56,9,1,2020-06-28 20:09:56
2020-06-28-20:09:56,9,1,2020-06-28 20:09:56
2020-06-28-20:09:57,9,1,2020-06-28 20:09:57
2020-06-28-20:09:57,9,1,2020-06-28 20:09:57
2020-06-28-20:09:58,9,0,2020-06-28 20:09:58
2020-06-28-20:09:58,9,0,2020-06-28 20:09:58
2020-06-28-20:09:59,9,0,2020-06-28 20:09:59
2020-06-28-20:09:59,9,1,2020-06-28 20:09:59
2020-06-28-20:10:00,10,0,f2
2020-06-28-20:10:01,10,1,f2
2020-06-28-20:10:02,10,0,f2
