Date_Time,Minute,Status,Min_Class
87678,2020-07-04-02:17:26,17,1,f2
87679,2020-07-04-02:17:26,17,1,f2
87680,2020-07-04-02:17:27,17,1,f2
87681,2020-07-04-02:17:28,17,1,f2
87682,2020-07-04-02:17:29,17,1,f2
87683,2020-07-04-02:17:30,17,1,f2
87684,2020-07-04-02:17:31,17,1,f2
87685,2020-07-04-02:17:32,17,1,f2
87686,2020-07-04-02:17:33,17,0,f2
87687,2020-07-04-02:17:34,17,0,f2
87688,2020-07-04-02:17:35,17,1,f2
87689,2020-07-04-02:17:36,17,0,f2
87690,2020-07-04-02:17:36,17,1,f2
87691,2020-07-04-02:17:37,17,1,f2
87692,2020-07-04-02:17:38,17,0,f2
87693,2020-07-04-02:17:39,17,0,f2
87694,2020-07-04-02:17:40,17,0,f2
87695,2020-07-04-02:17:41,17,0,f2
87696,2020-07-04-02:17:42,17,0,f2
87697,2020-07-04-02:17:43,17,1,f2
87698,2020-07-04-02:17:44,17,0,f2
87699,2020-07-04-02:17:44,17,1,f2
87700,2020-07-04-02:17:45,17,1,f2
87701,2020-07-04-02:17:46,17,0,f2
87702,2020-07-04-02:17:47,17,0,f2
87703,2020-07-04-02:17:48,17,0,f2
87704,2020-07-04-02:17:49,17,1,f2
87705,2020-07-04-02:17:50,17,1,f2
87706,2020-07-04-02:17:51,17,0,f2
87707,2020-07-04-02:17:52,17,1,f2
87708,2020-07-04-02:17:53,17,1,f2
87709,2020-07-04-02:17:53,17,0,f2
87710,2020-07-04-02:17:54,17,0,f2
87711,2020-07-04-02:17:55,17,1,f2
87712,2020-07-04-02:17:56,17,0,f2
87713,2020-07-04-02:17:57,17,1,f2
87714,2020-07-04-02:17:58,17,0,f2
87715,2020-07-04-02:17:59,17,1,f2
87716,2020-07-04-02:18:00,18,1,f2
87717,2020-07-04-02:18:01,18,1,f2
87718,2020-07-04-02:18:02,18,1,f2
87719,2020-07-04-02:18:03,18,1,f2
87720,2020-07-04-02:18:03,18,1,f2
87721,2020-07-04-02:18:04,18,1,f2
87722,2020-07-04-02:18:05,18,1,f2
87723,2020-07-04-02:18:06,18,0,f2
87724,2020-07-04-02:18:07,18,0,f2
87725,2020-07-04-02:18:08,18,1,f2
87726,2020-07-04-02:18:09,18,0,f2
87727,2020-07-04-02:18:10,18,0,f2
87728,2020-07-04-02:18:11,18,1,f2
87729,2020-07-04-02:18:12,18,1,f2
87730,2020-07-04-02:18:13,18,1,f2
87731,2020-07-04-02:18:13,18,1,f2
87732,2020-07-04-02:18:14,18,0,f2
87733,2020-07-04-02:18:15,18,0,f2
87734,2020-07-04-02:18:16,18,0,f2
87735,2020-07-04-02:18:17,18,0,f2
87736,2020-07-04-02:18:18,18,1,f2
87737,2020-07-04-02:18:19,18,1,f2
87738,2020-07-04-02:18:20,18,0,f2
87739,2020-07-04-02:18:21,18,1,f2
87740,2020-07-04-02:18:22,18,0,f2
87741,2020-07-04-02:18:23,18,0,f2
87742,2020-07-04-02:18:23,18,1,f2
87743,2020-07-04-02:18:24,18,1,f2
87744,2020-07-04-02:18:25,18,1,f2
87745,2020-07-04-02:18:26,18,1,f2
87746,2020-07-04-02:18:27,18,1,f2
87747,2020-07-04-02:18:28,18,1,f2
87748,2020-07-04-02:18:29,18,1,f2
87749,2020-07-04-02:18:30,18,1,f2
87750,2020-07-04-02:18:31,18,0,f2
87751,2020-07-04-02:18:31,18,0,f2
87752,2020-07-04-02:18:32,18,1,f2
87753,2020-07-04-02:18:33,18,0,f2
87754,2020-07-04-02:18:34,18,0,f2
87755,2020-07-04-02:18:35,18,0,f2
87756,2020-07-04-02:18:36,18,1,f2
87757,2020-07-04-02:18:37,18,1,f2
87758,2020-07-04-02:18:38,18,0,f2
87759,2020-07-04-02:18:39,18,0,f2
87760,2020-07-04-02:18:40,18,1,f2
87761,2020-07-04-02:18:41,18,1,f2
87762,2020-07-04-02:18:42,18,1,f2
87763,2020-07-04-02:18:43,18,1,f2
87764,2020-07-04-02:18:44,18,0,f2
87765,2020-07-04-02:18:45,18,0,f2
87766,2020-07-04-02:18:46,18,0,f2
87767,2020-07-04-02:18:47,18,0,f2
87768,2020-07-04-02:18:48,18,1,f2
87769,2020-07-04-02:18:49,18,1,f2
87770,2020-07-04-02:18:50,18,1,f2
87771,2020-07-04-02:18:51,18,1,f2
87772,2020-07-04-02:18:52,18,1,f2
87773,2020-07-04-02:18:53,18,0,f2
87774,2020-07-04-02:18:54,18,1,f2
87775,2020-07-04-02:18:56,18,0,f2
87776,2020-07-04-02:18:58,18,1,f2
87777,2020-07-04-02:18:59,18,1,f2
87778,2020-07-04-02:19:00,19,0,2020-07-04 02:19:00
87779,2020-07-04-02:19:00,19,1,2020-07-04 02:19:00
87780,2020-07-04-02:19:01,19,0,2020-07-04 02:19:01
87781,2020-07-04-02:19:02,19,0,2020-07-04 02:19:02
87782,2020-07-04-02:19:03,19,1,2020-07-04 02:19:03
87783,2020-07-04-02:19:04,19,0,2020-07-04 02:19:04
87784,2020-07-04-02:19:05,19,0,2020-07-04 02:19:05
87785,2020-07-04-02:19:06,19,1,2020-07-04 02:19:06
87786,2020-07-04-02:19:07,19,1,2020-07-04 02:19:07
87787,2020-07-04-02:19:08,19,0,2020-07-04 02:19:08
87788,2020-07-04-02:19:09,19,1,2020-07-04 02:19:09
87789,2020-07-04-02:19:09,19,0,2020-07-04 02:19:09
87790,2020-07-04-02:19:13,19,0,2020-07-04 02:19:13
87791,2020-07-04-02:19:14,19,1,2020-07-04 02:19:14
87792,2020-07-04-02:19:15,19,0,2020-07-04 02:19:15
87793,2020-07-04-02:19:16,19,1,2020-07-04 02:19:16
87794,2020-07-04-02:19:19,19,1,2020-07-04 02:19:19
87795,2020-07-04-02:19:19,19,0,2020-07-04 02:19:19
87796,2020-07-04-02:19:21,19,0,2020-07-04 02:19:21
87797,2020-07-04-02:19:22,19,0,2020-07-04 02:19:22
87798,2020-07-04-02:19:23,19,0,2020-07-04 02:19:23
87799,2020-07-04-02:19:24,19,0,2020-07-04 02:19:24
87800,2020-07-04-02:19:25,19,1,2020-07-04 02:19:25
87801,2020-07-04-02:19:26,19,0,2020-07-04 02:19:26
87802,2020-07-04-02:19:27,19,0,2020-07-04 02:19:27
87803,2020-07-04-02:19:28,19,1,2020-07-04 02:19:28
87804,2020-07-04-02:19:29,19,1,2020-07-04 02:19:29
87805,2020-07-04-02:19:30,19,1,2020-07-04 02:19:30
87806,2020-07-04-02:19:31,19,0,2020-07-04 02:19:31
87807,2020-07-04-02:19:32,19,1,2020-07-04 02:19:32
87808,2020-07-04-02:19:33,19,0,2020-07-04 02:19:33
87809,2020-07-04-02:19:34,19,1,2020-07-04 02:19:34
87810,2020-07-04-02:19:35,19,0,2020-07-04 02:19:35
87811,2020-07-04-02:19:36,19,1,2020-07-04 02:19:36
87812,2020-07-04-02:19:37,19,0,2020-07-04 02:19:37
87813,2020-07-04-02:19:41,19,1,2020-07-04 02:19:41
87814,2020-07-04-02:19:41,19,1,2020-07-04 02:19:41
87815,2020-07-04-02:19:42,19,0,2020-07-04 02:19:42
87816,2020-07-04-02:19:43,19,1,2020-07-04 02:19:43
87817,2020-07-04-02:19:44,19,0,2020-07-04 02:19:44
87818,2020-07-04-02:19:45,19,1,2020-07-04 02:19:45
87819,2020-07-04-02:19:46,19,0,2020-07-04 02:19:46
87820,2020-07-04-02:19:47,19,1,2020-07-04 02:19:47
87821,2020-07-04-02:19:48,19,1,2020-07-04 02:19:48
87822,2020-07-04-02:19:49,19,1,2020-07-04 02:19:49
87823,2020-07-04-02:19:50,19,0,2020-07-04 02:19:50
87824,2020-07-04-02:19:51,19,0,2020-07-04 02:19:51
87825,2020-07-04-02:19:52,19,1,2020-07-04 02:19:52
87826,2020-07-04-02:19:52,19,1,2020-07-04 02:19:52
87827,2020-07-04-02:19:53,19,1,2020-07-04 02:19:53
87828,2020-07-04-02:19:54,19,0,2020-07-04 02:19:54
87829,2020-07-04-02:19:55,19,1,2020-07-04 02:19:55
87830,2020-07-04-02:19:56,19,1,2020-07-04 02:19:56
87831,2020-07-04-02:19:57,19,1,2020-07-04 02:19:57
87832,2020-07-04-02:19:58,19,1,2020-07-04 02:19:58
87833,2020-07-04-02:19:59,19,1,2020-07-04 02:19:59
87834,2020-07-04-02:20:00,20,0,f3
87835,2020-07-04-02:20:01,20,0,f3
87836,2020-07-04-02:20:01,20,1,f3
87837,2020-07-04-02:20:02,20,0,f3
87838,2020-07-04-02:20:03,20,1,f3
87839,2020-07-04-02:20:04,20,0,f3
87840,2020-07-04-02:20:05,20,0,f3
87841,2020-07-04-02:20:06,20,1,f3
87842,2020-07-04-02:20:07,20,1,f3
87843,2020-07-04-02:20:08,20,1,f3
87844,2020-07-04-02:20:09,20,0,f3
87845,2020-07-04-02:20:10,20,0,f3
87846,2020-07-04-02:20:10,20,1,f3
87847,2020-07-04-02:20:11,20,0,f3
87848,2020-07-04-02:20:12,20,1,f3
87849,2020-07-04-02:20:13,20,0,f3
87850,2020-07-04-02:20:14,20,0,f3
87851,2020-07-04-02:20:15,20,0,f3
87852,2020-07-04-02:20:16,20,0,f3
87853,2020-07-04-02:20:17,20,1,f3
87854,2020-07-04-02:20:18,20,0,f3
87855,2020-07-04-02:20:19,20,1,f3
87856,2020-07-04-02:20:19,20,1,f3
87857,2020-07-04-02:20:20,20,1,f3
87858,2020-07-04-02:20:21,20,0,f3
87859,2020-07-04-02:20:22,20,0,f3
87860,2020-07-04-02:20:23,20,0,f3
87861,2020-07-04-02:20:24,20,0,f3
87862,2020-07-04-02:20:25,20,0,f3
87863,2020-07-04-02:20:26,20,0,f3
87864,2020-07-04-02:20:27,20,1,f3
87865,2020-07-04-02:20:28,20,1,f3
87866,2020-07-04-02:20:29,20,1,f3
87867,2020-07-04-02:20:30,20,0,f3
87868,2020-07-04-02:20:31,20,1,f3
87869,2020-07-04-02:20:32,20,0,f3
87870,2020-07-04-02:20:33,20,1,f3
87871,2020-07-04-02:20:34,20,1,f3
87872,2020-07-04-02:20:37,20,1,f3
87873,2020-07-04-02:20:38,20,1,f3
87874,2020-07-04-02:20:39,20,0,f3
87875,2020-07-04-02:20:40,20,1,f3
87876,2020-07-04-02:20:41,20,1,f3
87877,2020-07-04-02:20:42,20,0,f3
87878,2020-07-04-02:20:43,20,1,f3
87879,2020-07-04-02:20:44,20,1,f3
87880,2020-07-04-02:20:45,20,1,f3
87881,2020-07-04-02:20:48,20,1,f3
87882,2020-07-04-02:20:49,20,1,f3
87883,2020-07-04-02:20:50,20,0,f3
87884,2020-07-04-02:20:52,20,0,f3
87885,2020-07-04-02:20:53,20,1,f3
87886,2020-07-04-02:20:54,20,0,f3
87887,2020-07-04-02:20:57,20,1,f3
87888,2020-07-04-02:20:58,20,0,f3
87889,2020-07-04-02:20:59,20,0,f3
87890,2020-07-04-02:21:00,21,0,f3
87891,2020-07-04-02:21:01,21,0,f3
87892,2020-07-04-02:21:02,21,0,f3
87893,2020-07-04-02:21:03,21,1,f3
87894,2020-07-04-02:21:04,21,0,f3
87895,2020-07-04-02:21:04,21,1,f3
87896,2020-07-04-02:21:05,21,0,f3
87897,2020-07-04-02:21:06,21,1,f3
87898,2020-07-04-02:21:07,21,1,f3
87899,2020-07-04-02:21:08,21,1,f3
87900,2020-07-04-02:21:09,21,0,f3
87901,2020-07-04-02:21:10,21,1,f3
87902,2020-07-04-02:21:11,21,0,f3
87903,2020-07-04-02:21:12,21,1,f3
87904,2020-07-04-02:21:13,21,0,f3
87905,2020-07-04-02:21:13,21,1,f3
87906,2020-07-04-02:21:14,21,1,f3
87907,2020-07-04-02:21:15,21,0,f3
87908,2020-07-04-02:21:16,21,0,f3
87909,2020-07-04-02:21:17,21,1,f3
87910,2020-07-04-02:21:18,21,0,f3
87911,2020-07-04-02:21:19,21,1,f3
87912,2020-07-04-02:21:20,21,0,f3
87913,2020-07-04-02:21:21,21,0,f3
87914,2020-07-04-02:21:22,21,1,f3
87915,2020-07-04-02:21:22,21,1,f3
87916,2020-07-04-02:21:23,21,0,f3
87917,2020-07-04-02:21:24,21,1,f3
87918,2020-07-04-02:21:27,21,0,f3
87919,2020-07-04-02:21:28,21,1,f3
87920,2020-07-04-02:21:29,21,0,f3
87921,2020-07-04-02:21:30,21,0,f3
87922,2020-07-04-02:21:30,21,1,f3
87923,2020-07-04-02:21:31,21,1,f3
87924,2020-07-04-02:21:32,21,1,f3
87925,2020-07-04-02:21:33,21,0,f3
87926,2020-07-04-02:21:34,21,0,f3
87927,2020-07-04-02:21:35,21,1,f3
87928,2020-07-04-02:21:36,21,0,f3
87929,2020-07-04-02:21:37,21,1,f3
87930,2020-07-04-02:21:38,21,1,f3
87931,2020-07-04-02:21:39,21,0,f3
87932,2020-07-04-02:21:39,21,1,f3
87933,2020-07-04-02:21:40,21,1,f3
87934,2020-07-04-02:21:41,21,1,f3
87935,2020-07-04-02:21:42,21,0,f3
87936,2020-07-04-02:21:44,21,0,f3
87937,2020-07-04-02:21:46,21,1,f3
87938,2020-07-04-02:21:48,21,0,f3
87939,2020-07-04-02:21:49,21,0,f3
87940,2020-07-04-02:21:50,21,1,f3
87941,2020-07-04-02:21:51,21,0,f3
87942,2020-07-04-02:21:52,21,0,f3
87943,2020-07-04-02:21:53,21,0,f3
87944,2020-07-04-02:21:54,21,1,f3
87945,2020-07-04-02:21:55,21,1,f3
87946,2020-07-04-02:21:56,21,0,f3
87947,2020-07-04-02:21:57,21,1,f3
87948,2020-07-04-02:21:58,21,0,f3
87949,2020-07-04-02:21:59,21,0,f3
87950,2020-07-04-02:21:59,21,0,f3
87951,2020-07-04-02:22:00,22,1,f3
87952,2020-07-04-02:22:01,22,0,f3
87953,2020-07-04-02:22:02,22,1,f3
87954,2020-07-04-02:22:03,22,1,f3
87955,2020-07-04-02:22:04,22,0,f3
87956,2020-07-04-02:22:05,22,1,f3
87957,2020-07-04-02:22:06,22,1,f3
87958,2020-07-04-02:22:07,22,0,f3
87959,2020-07-04-02:22:08,22,1,f3
87960,2020-07-04-02:22:09,22,0,f3
87961,2020-07-04-02:22:10,22,0,f3
87962,2020-07-04-02:22:10,22,1,f3
87963,2020-07-04-02:22:11,22,1,f3
87964,2020-07-04-02:22:12,22,0,f3
87965,2020-07-04-02:22:13,22,1,f3
87966,2020-07-04-02:22:14,22,0,f3
87967,2020-07-04-02:22:15,22,0,f3
87968,2020-07-04-02:22:16,22,0,f3
87969,2020-07-04-02:22:17,22,1,f3
87970,2020-07-04-02:22:18,22,1,f3
87971,2020-07-04-02:22:18,22,1,f3
87972,2020-07-04-02:22:19,22,1,f3
87973,2020-07-04-02:22:20,22,1,f3
87974,2020-07-04-02:22:21,22,1,f3
87975,2020-07-04-02:22:22,22,1,f3
87976,2020-07-04-02:22:23,22,1,f3
87977,2020-07-04-02:22:24,22,1,f3
87978,2020-07-04-02:22:25,22,0,f3
87979,2020-07-04-02:22:26,22,0,f3
87980,2020-07-04-02:22:27,22,1,f3
87981,2020-07-04-02:22:28,22,1,f3
87982,2020-07-04-02:22:28,22,0,f3
87983,2020-07-04-02:22:29,22,1,f3
87984,2020-07-04-02:22:30,22,1,f3
87985,2020-07-04-02:22:31,22,0,f3
87986,2020-07-04-02:22:32,22,1,f3
87987,2020-07-04-02:22:33,22,1,f3
87988,2020-07-04-02:22:34,22,0,f3
87989,2020-07-04-02:22:35,22,0,f3
87990,2020-07-04-02:22:36,22,0,f3
87991,2020-07-04-02:22:37,22,0,f3
87992,2020-07-04-02:22:38,22,0,f3
87993,2020-07-04-02:22:39,22,0,f3
87994,2020-07-04-02:22:40,22,1,f3
87995,2020-07-04-02:22:40,22,1,f3
87996,2020-07-04-02:22:41,22,1,f3
87997,2020-07-04-02:22:42,22,0,f3
87998,2020-07-04-02:22:43,22,0,f3
87999,2020-07-04-02:22:44,22,1,f3
88000,2020-07-04-02:22:45,22,0,f3
88001,2020-07-04-02:22:46,22,0,f3
88002,2020-07-04-02:22:47,22,0,f3
88003,2020-07-04-02:22:48,22,0,f3
88004,2020-07-04-02:22:49,22,1,f3
88005,2020-07-04-02:22:50,22,0,f3
88006,2020-07-04-02:22:51,22,1,f3
88007,2020-07-04-02:22:51,22,1,f3
88008,2020-07-04-02:22:52,22,1,f3
88009,2020-07-04-02:22:53,22,0,f3
88010,2020-07-04-02:22:54,22,0,f3
88011,2020-07-04-02:22:55,22,0,f3
88012,2020-07-04-02:22:57,22,0,f3
88013,2020-07-04-02:22:58,22,1,f3
88014,2020-07-04-02:22:59,22,0,f3
88015,2020-07-04-02:23:00,23,1,f3
88016,2020-07-04-02:23:01,23,0,f3
88017,2020-07-04-02:23:02,23,0,f3
88018,2020-07-04-02:23:05,23,0,f3
88019,2020-07-04-02:23:06,23,1,f3
88020,2020-07-04-02:23:07,23,0,f3
88021,2020-07-04-02:23:07,23,1,f3
88022,2020-07-04-02:23:08,23,0,f3
88023,2020-07-04-02:23:09,23,0,f3
88024,2020-07-04-02:23:10,23,1,f3
88025,2020-07-04-02:23:11,23,0,f3
88026,2020-07-04-02:23:12,23,0,f3
88027,2020-07-04-02:23:13,23,1,f3
88028,2020-07-04-02:23:14,23,1,f3
88029,2020-07-04-02:23:15,23,0,f3
88030,2020-07-04-02:23:16,23,1,f3
88031,2020-07-04-02:23:16,23,0,f3
88032,2020-07-04-02:23:17,23,1,f3
88033,2020-07-04-02:23:18,23,1,f3
88034,2020-07-04-02:23:19,23,1,f3
88035,2020-07-04-02:23:21,23,0,f3
88036,2020-07-04-02:23:22,23,0,f3
88037,2020-07-04-02:23:23,23,0,f3
88038,2020-07-04-02:23:24,23,1,f3
88039,2020-07-04-02:23:25,23,1,f3
88040,2020-07-04-02:23:26,23,0,f3
88041,2020-07-04-02:23:27,23,0,f3
88042,2020-07-04-02:23:28,23,1,f3
88043,2020-07-04-02:23:29,23,0,f3
88044,2020-07-04-02:23:30,23,1,f3
88045,2020-07-04-02:23:31,23,0,f3
88046,2020-07-04-02:23:31,23,0,f3
88047,2020-07-04-02:23:33,23,0,f3
88048,2020-07-04-02:23:37,23,1,f3
88049,2020-07-04-02:23:38,23,1,f3
88050,2020-07-04-02:23:39,23,0,f3
88051,2020-07-04-02:23:40,23,1,f3
88052,2020-07-04-02:23:41,23,1,f3
88053,2020-07-04-02:23:42,23,1,f3
88054,2020-07-04-02:23:43,23,1,f3
88055,2020-07-04-02:23:44,23,1,f3
88056,2020-07-04-02:23:45,23,1,f3
88057,2020-07-04-02:23:45,23,0,f3
88058,2020-07-04-02:23:46,23,1,f3
88059,2020-07-04-02:23:47,23,0,f3
88060,2020-07-04-02:23:48,23,1,f3
88061,2020-07-04-02:23:49,23,1,f3
88062,2020-07-04-02:23:50,23,0,f3
88063,2020-07-04-02:23:51,23,1,f3
88064,2020-07-04-02:23:52,23,0,f3
88065,2020-07-04-02:23:53,23,1,f3
88066,2020-07-04-02:23:54,23,0,f3
88067,2020-07-04-02:23:55,23,1,f3
88068,2020-07-04-02:23:56,23,0,f3
88069,2020-07-04-02:23:57,23,1,f3
88070,2020-07-04-02:23:58,23,0,f3
88071,2020-07-04-02:23:59,23,0,f3
88072,2020-07-04-02:24:00,24,1,f3
88073,2020-07-04-02:24:01,24,0,f3
88074,2020-07-04-02:24:01,24,0,f3
88075,2020-07-04-02:24:02,24,0,f3
88076,2020-07-04-02:24:03,24,1,f3
88077,2020-07-04-02:24:04,24,1,f3
88078,2020-07-04-02:24:05,24,0,f3
88079,2020-07-04-02:24:06,24,0,f3
88080,2020-07-04-02:24:07,24,0,f3
88081,2020-07-04-02:24:08,24,0,f3
88082,2020-07-04-02:24:09,24,1,f3
88083,2020-07-04-02:24:10,24,0,f3
88084,2020-07-04-02:24:11,24,0,f3
88085,2020-07-04-02:24:11,24,1,f3
88086,2020-07-04-02:24:12,24,1,f3
88087,2020-07-04-02:24:13,24,0,f3
88088,2020-07-04-02:24:14,24,1,f3
88089,2020-07-04-02:24:15,24,1,f3
88090,2020-07-04-02:24:16,24,0,f3
88091,2020-07-04-02:24:17,24,1,f3
88092,2020-07-04-02:24:18,24,0,f3
88093,2020-07-04-02:24:19,24,0,f3
88094,2020-07-04-02:24:19,24,1,f3
88095,2020-07-04-02:24:20,24,0,f3
88096,2020-07-04-02:24:21,24,0,f3
88097,2020-07-04-02:24:22,24,1,f3
88098,2020-07-04-02:24:23,24,1,f3
88099,2020-07-04-02:24:24,24,1,f3
88100,2020-07-04-02:24:25,24,0,f3
88101,2020-07-04-02:24:26,24,1,f3
88102,2020-07-04-02:24:27,24,0,f3
88103,2020-07-04-02:24:28,24,0,f3
88104,2020-07-04-02:24:28,24,1,f3
88105,2020-07-04-02:24:29,24,0,f3
88106,2020-07-04-02:24:30,24,1,f3
88107,2020-07-04-02:24:31,24,1,f3
88108,2020-07-04-02:24:32,24,0,f3
88109,2020-07-04-02:24:33,24,1,f3
88110,2020-07-04-02:24:34,24,0,f3
88111,2020-07-04-02:24:35,24,1,f3
88112,2020-07-04-02:24:36,24,1,f3
88113,2020-07-04-02:24:37,24,0,f3
88114,2020-07-04-02:24:37,24,0,f3
88115,2020-07-04-02:24:38,24,1,f3
88116,2020-07-04-02:24:39,24,0,f3
88117,2020-07-04-02:24:40,24,0,f3
88118,2020-07-04-02:24:41,24,1,f3
88119,2020-07-04-02:24:42,24,1,f3
88120,2020-07-04-02:24:43,24,1,f3
88121,2020-07-04-02:24:44,24,1,f3
88122,2020-07-04-02:24:46,24,1,f3
88123,2020-07-04-02:24:47,24,1,f3
88124,2020-07-04-02:24:48,24,0,f3
88125,2020-07-04-02:24:48,24,0,f3
88126,2020-07-04-02:24:49,24,0,f3
88127,2020-07-04-02:24:51,24,1,f3
88128,2020-07-04-02:24:52,24,1,f3
88129,2020-07-04-02:24:53,24,0,f3
88130,2020-07-04-02:24:54,24,0,f3
88131,2020-07-04-02:24:55,24,0,f3
88132,2020-07-04-02:24:56,24,0,f3
88133,2020-07-04-02:24:58,24,0,f3
88134,2020-07-04-02:24:59,24,1,f3
88135,2020-07-04-02:25:00,25,1,f3
88136,2020-07-04-02:25:00,25,1,f3
88137,2020-07-04-02:25:01,25,0,f3
88138,2020-07-04-02:25:02,25,1,f3
88139,2020-07-04-02:25:03,25,1,f3
88140,2020-07-04-02:25:04,25,1,f3
88141,2020-07-04-02:25:05,25,0,f3
88142,2020-07-04-02:25:06,25,0,f3
88143,2020-07-04-02:25:07,25,0,f3
88144,2020-07-04-02:25:08,25,1,f3
88145,2020-07-04-02:25:09,25,1,f3
88146,2020-07-04-02:25:10,25,0,f3
88147,2020-07-04-02:25:11,25,1,f3
88148,2020-07-04-02:25:11,25,0,f3
88149,2020-07-04-02:25:12,25,0,f3
88150,2020-07-04-02:25:13,25,0,f3
88151,2020-07-04-02:25:14,25,1,f3
88152,2020-07-04-02:25:15,25,0,f3
88153,2020-07-04-02:25:16,25,1,f3
88154,2020-07-04-02:25:17,25,1,f3
88155,2020-07-04-02:25:18,25,1,f3
88156,2020-07-04-02:25:18,25,0,f3
88157,2020-07-04-02:25:19,25,1,f3
88158,2020-07-04-02:25:20,25,0,f3
88159,2020-07-04-02:25:21,25,1,f3
88160,2020-07-04-02:25:22,25,1,f3
88161,2020-07-04-02:25:23,25,0,f3
88162,2020-07-04-02:25:24,25,1,f3
88163,2020-07-04-02:25:25,25,0,f3
88164,2020-07-04-02:25:26,25,0,f3
88165,2020-07-04-02:25:27,25,1,f3
88166,2020-07-04-02:25:27,25,0,f3
88167,2020-07-04-02:25:28,25,1,f3
88168,2020-07-04-02:25:29,25,1,f3
88169,2020-07-04-02:25:30,25,1,f3
88170,2020-07-04-02:25:31,25,1,f3
88171,2020-07-04-02:25:32,25,0,f3
88172,2020-07-04-02:25:33,25,0,f3
88173,2020-07-04-02:25:34,25,0,f3
88174,2020-07-04-02:25:35,25,0,f3
88175,2020-07-04-02:25:35,25,1,f3
88176,2020-07-04-02:25:36,25,0,f3
88177,2020-07-04-02:25:37,25,0,f3
88178,2020-07-04-02:25:38,25,1,f3
88179,2020-07-04-02:25:39,25,1,f3
88180,2020-07-04-02:25:40,25,0,f3
88181,2020-07-04-02:25:41,25,0,f3
88182,2020-07-04-02:25:42,25,1,f3
88183,2020-07-04-02:25:43,25,1,f3
88184,2020-07-04-02:25:44,25,0,f3
88185,2020-07-04-02:25:45,25,0,f3
88186,2020-07-04-02:25:46,25,1,f3
88187,2020-07-04-02:25:46,25,0,f3
88188,2020-07-04-02:25:47,25,0,f3
88189,2020-07-04-02:25:48,25,0,f3
88190,2020-07-04-02:25:49,25,1,f3
88191,2020-07-04-02:25:50,25,1,f3
88192,2020-07-04-02:25:51,25,1,f3
88193,2020-07-04-02:25:52,25,0,f3
88194,2020-07-04-02:25:53,25,1,f3
88195,2020-07-04-02:25:54,25,0,f3
88196,2020-07-04-02:25:55,25,1,f3
88197,2020-07-04-02:25:56,25,1,f3
88198,2020-07-04-02:25:56,25,1,f3
88199,2020-07-04-02:25:57,25,0,f3
88200,2020-07-04-02:25:58,25,1,f3
88201,2020-07-04-02:25:59,25,0,f3
88202,2020-07-04-02:26:00,26,0,f3
88203,2020-07-04-02:26:01,26,0,f3
88204,2020-07-04-02:26:02,26,0,f3
88205,2020-07-04-02:26:03,26,1,f3
88206,2020-07-04-02:26:04,26,0,f3
88207,2020-07-04-02:26:05,26,0,f3
88208,2020-07-04-02:26:06,26,1,f3
88209,2020-07-04-02:26:06,26,1,f3
88210,2020-07-04-02:26:07,26,1,f3
88211,2020-07-04-02:26:08,26,0,f3
88212,2020-07-04-02:26:09,26,0,f3
88213,2020-07-04-02:26:10,26,0,f3
88214,2020-07-04-02:26:11,26,1,f3
88215,2020-07-04-02:26:12,26,1,f3
88216,2020-07-04-02:26:13,26,1,f3
88217,2020-07-04-02:26:13,26,1,f3
88218,2020-07-04-02:26:14,26,1,f3
88219,2020-07-04-02:26:15,26,1,f3
88220,2020-07-04-02:26:16,26,1,f3
88221,2020-07-04-02:26:17,26,0,f3
88222,2020-07-04-02:26:18,26,1,f3
88223,2020-07-04-02:26:19,26,1,f3
88224,2020-07-04-02:26:20,26,1,f3
88225,2020-07-04-02:26:21,26,0,f3
88226,2020-07-04-02:26:22,26,0,f3
88227,2020-07-04-02:26:22,26,0,f3
88228,2020-07-04-02:26:23,26,1,f3
88229,2020-07-04-02:26:24,26,0,f3
88230,2020-07-04-02:26:25,26,1,f3
88231,2020-07-04-02:26:26,26,1,f3
88232,2020-07-04-02:26:27,26,0,f3
88233,2020-07-04-02:26:28,26,0,f3
88234,2020-07-04-02:26:29,26,0,f3
88235,2020-07-04-02:26:30,26,0,f3
88236,2020-07-04-02:26:31,26,1,f3
88237,2020-07-04-02:26:32,26,1,f3
88238,2020-07-04-02:26:33,26,1,f3
88239,2020-07-04-02:26:33,26,0,f3
88240,2020-07-04-02:26:34,26,0,f3
88241,2020-07-04-02:26:35,26,1,f3
88242,2020-07-04-02:26:36,26,1,f3
88243,2020-07-04-02:26:37,26,0,f3
88244,2020-07-04-02:26:38,26,0,f3
88245,2020-07-04-02:26:39,26,1,f3
88246,2020-07-04-02:26:40,26,0,f3
88247,2020-07-04-02:26:41,26,0,f3
88248,2020-07-04-02:26:42,26,0,f3
88249,2020-07-04-02:26:43,26,1,f3
88250,2020-07-04-02:26:44,26,1,f3
88251,2020-07-04-02:26:45,26,1,f3
88252,2020-07-04-02:26:45,26,0,f3
88253,2020-07-04-02:26:46,26,1,f3
88254,2020-07-04-02:26:47,26,0,f3
88255,2020-07-04-02:26:48,26,1,f3
88256,2020-07-04-02:26:49,26,1,f3
88257,2020-07-04-02:26:50,26,1,f3
88258,2020-07-04-02:26:51,26,1,f3
88259,2020-07-04-02:26:52,26,0,f3
88260,2020-07-04-02:26:52,26,0,f3
